V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Employment deprivation index_codelist,Employment deprivation index,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
4.734768184,3.502307576,628,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stealth theft,,75+,,All adults
1.84246682,0.798180156,2417,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stealth theft,,75+,,All adults
10.44101334,7.366613573,183,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stealth theft,,16-24,,Female
14.77617693,7.567964469,334,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stealth theft,,16-24,,Female
12.26889481,4.833613029,750,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stealth theft,,16-24,,Female
3.972983363,1.193607656,3342,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stealth theft,,16+,,Female
6.169913922,1.542714339,3458,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stealth theft,,16+,,Female
5.267230939,0.971801298,10687,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stealth theft,,16+,,Female
7.28338454,4.32162829,399,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stealth theft,,25-34,,Female
3.854816013,1.953877115,722,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stealth theft,,25-34,,Female
6.16286149,2.162846449,1719,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stealth theft,,25-34,,Female
5.230115959,3.087708208,597,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stealth theft,,35-44,,Female
5.703476022,2.921901058,539,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stealth theft,,35-44,,Female
7.11815205,3.555690054,1789,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stealth theft,,35-44,,Female
1.625097105,1.15084834,642,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stealth theft,,45-54,,Female
7.171218204,3.371168621,561,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stealth theft,,45-54,,Female
0.978536283,0.565867993,1815,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stealth theft,,45-54,,Female
0,0,571,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stealth theft,,55-64,,Female
0,0,484,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stealth theft,,55-64,,Female
2.317762615,1.236695293,1622,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stealth theft,,55-64,,Female
1.065578479,1.065145082,513,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stealth theft,,65-74,,Female
3.374262303,2.38569029,443,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stealth theft,,65-74,,Female
5.940147693,1.921813817,1664,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stealth theft,,65-74,,Female
5.085423805,2.977203633,437,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stealth theft,,75+,,Female
7.641218907,5.657587941,375,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stealth theft,,75+,,Female
2.767606885,1.326014048,1328,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stealth theft,,75+,,Female
7.470822582,5.277484032,216,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stealth theft,,16-24,,Male
3.28710587,3.288070827,247,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stealth theft,,16-24,,Male
7.302574703,3.955483205,688,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stealth theft,,16-24,,Male
2.431168325,1.088681869,3085,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stealth theft,,16+,,Male
3.307874467,1.146147741,2733,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stealth theft,,16+,,Male
2.924268295,0.778137033,9437,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stealth theft,,16+,,Male
6.277735219,4.43329021,374,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stealth theft,,25-34,,Male
4.154920713,3.104589095,433,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stealth theft,,25-34,,Male
2.757136937,1.822608305,1311,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stealth theft,,25-34,,Male
0,0,513,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stealth theft,,35-44,,Male
2.697222319,2.689471601,464,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stealth theft,,35-44,,Male
1.13158185,0.840330951,1547,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stealth theft,,35-44,,Male
0,0,561,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stealth theft,,45-54,,Male
6.68073637,3.537695931,519,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stealth theft,,45-54,,Male
2.823559585,1.885353422,1654,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stealth theft,,45-54,,Male
2.991591265,2.989121108,526,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stealth theft,,55-64,,Male
0,0,437,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stealth theft,,55-64,,Male
1.857964336,1.313406892,1541,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stealth theft,,55-64,,Male
0,0,501,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stealth theft,,65-74,,Male
2.786377784,2.138673253,380,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stealth theft,,65-74,,Male
3.676624822,1.883934463,1607,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stealth theft,,65-74,,Male
0,0,394,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stealth theft,,75+,,Male
0,0,253,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stealth theft,,75+,,Male
0.663893043,0.663884279,1089,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stealth theft,,75+,,Male
31.71458066,17.6433066,399,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,16-24,,All adults
22.33288538,7.15122408,581,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,16-24,,All adults
32.92297746,7.933137759,1438,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,16-24,,All adults
9.264859822,2.4322314,6427,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,16+,,All adults
13.96313864,2.313885627,6191,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,16+,,All adults
11.69054106,1.376000711,20124,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,16+,,All adults
11.05956911,4.073380655,773,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,25-34,,All adults
22.18547352,8.217498699,1155,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,25-34,,All adults
12.87808089,2.709082391,3030,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,25-34,,All adults
7.24934995,3.147983437,1110,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,35-44,,All adults
17.74473345,5.47402615,1003,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,35-44,,All adults
10.60082942,2.530995446,3336,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,35-44,,All adults
13.00240031,4.276346595,1203,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,45-54,,All adults
12.45765593,4.01659883,1080,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,45-54,,All adults
12.10098901,3.075880559,3469,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,45-54,,All adults
0,0,1097,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,55-64,,All adults
2.319465708,1.762827447,921,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,55-64,,All adults
6.713698325,2.594455277,3163,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,55-64,,All adults
1.707157344,1.270264499,1014,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,65-74,,All adults
4.477886402,3.041281138,823,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,65-74,,All adults
3.174786979,1.692137635,3271,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,65-74,,All adults
0,0,831,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,75+,,All adults
3.249232898,1.891657446,628,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,75+,,All adults
0.547851536,0.387561717,2417,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,75+,,All adults
2.643207126,2.646691193,183,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,16-24,,Female
8.453695986,4.513314281,334,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,16-24,,Female
6.207854532,2.779967088,750,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,16-24,,Female
2.217940456,0.874802518,3342,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,16+,,Female
4.931636201,1.215785714,3458,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,16+,,Female
4.456730342,0.808959729,10687,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,16+,,Female
1.431967603,1.435857784,399,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,25-34,,Female
6.549513699,3.160421023,722,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,25-34,,Female
7.558751404,2.752187689,1719,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,25-34,,Female
0.518482545,0.518974251,597,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,35-44,,Female
11.49795377,4.858683593,539,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,35-44,,Female
6.80826329,2.629356287,1789,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,35-44,,Female
6.327950081,3.84172413,642,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,45-54,,Female
1.623398195,1.182772335,561,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,45-54,,Female
5.090869612,1.890806437,1815,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,45-54,,Female
0,0,571,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,55-64,,Female
1.301848743,1.302072303,484,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,55-64,,Female
2.250456592,1.355296141,1622,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,55-64,,Female
3.398551695,2.524288935,513,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,65-74,,Female
0,0,443,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,65-74,,Female
0.913120796,0.64696285,1664,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,65-74,,Female
0,0,437,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,75+,,Female
1.66207286,1.66046268,375,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,75+,,Female
0,0,1328,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,75+,,Female
54.42665001,31.51674386,216,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,16-24,,Male
37.31836876,14.01071322,247,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,16-24,,Male
58.56829016,15.30560124,688,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,16-24,,Male
16.18188129,4.749063003,3085,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,16+,,Male
24.24036222,4.763454438,2733,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,16+,,Male
19.13412429,2.664802314,9437,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,16+,,Male
19.13700868,7.380560011,374,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,25-34,,Male
40.39947358,17.31293621,433,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,25-34,,Male
18.17738046,4.705237155,1311,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,25-34,,Male
14.10252367,6.309882118,513,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,35-44,,Male
24.11232504,9.823133621,464,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,35-44,,Male
14.45966235,4.363783653,1547,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,35-44,,Male
20.3288293,7.904534885,561,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,45-54,,Male
23.5710276,8.017094538,519,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,45-54,,Male
19.20899849,5.885979527,1654,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,45-54,,Male
0,0,526,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,55-64,,Male
3.491490145,3.486332466,437,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,55-64,,Male
11.20904645,5.027776756,1541,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,55-64,,Male
0,0,501,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,65-74,,Male
10.03796349,6.812188897,380,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,65-74,,Male
5.531569146,3.386521373,1607,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,65-74,,Male
0,0,394,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Stranger violence,,75+,,Male
5.83480395,4.174958265,253,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Stranger violence,,75+,,Male
1.245782022,0.881953622,1089,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Stranger violence,,75+,,Male
15.82764719,5.941982066,399,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,16-24,,All adults
14.8827826,5.728619574,581,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,16-24,,All adults
18.99969473,4.380877869,1438,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,16-24,,All adults
5.994548917,1.131201398,6427,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,16+,,All adults
10.28888459,1.671423003,6191,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,16+,,All adults
7.734040452,0.861365284,20124,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,16+,,All adults
9.304806241,3.636569908,773,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,25-34,,All adults
10.74435845,3.658805722,1155,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,25-34,,All adults
8.748105472,1.857118537,3030,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,25-34,,All adults
3.93910534,1.820638203,1110,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,35-44,,All adults
12.8739443,5.470316571,1003,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,35-44,,All adults
9.476451052,2.744183658,3336,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,35-44,,All adults
4.442690514,1.841723397,1203,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,45-54,,All adults
12.51113137,3.567961948,1080,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,45-54,,All adults
4.194853137,1.36819391,3469,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,45-54,,All adults
4.722435953,2.881487369,1097,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,55-64,,All adults
5.17211613,3.01091965,921,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,55-64,,All adults
4.190702699,1.183151513,3163,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,55-64,,All adults
1.952542869,1.512955939,1014,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,65-74,,All adults
3.112009895,1.631908957,823,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,65-74,,All adults
5.597970481,1.431521825,3271,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,65-74,,All adults
2.752071839,1.607558314,831,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,75+,,All adults
7.454919907,3.994123384,628,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,75+,,All adults
2.166857578,0.861599792,2417,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,75+,,All adults
10.44101334,7.366613573,183,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,16-24,,Female
22.88977859,10.2695419,334,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,16-24,,Female
20.80042121,6.332171151,750,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,16-24,,Female
4.890805335,1.283325881,3342,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,16+,,Female
11.79366593,2.300840476,3458,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,16+,,Female
9.639427035,1.340032276,10687,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,16+,,Female
7.28338454,4.32162829,399,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,25-34,,Female
11.2926232,4.204456847,722,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,25-34,,Female
10.9846684,2.759067689,1719,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,25-34,,Female
7.807910775,3.602329915,597,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,35-44,,Female
12.6275167,5.484950551,539,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,35-44,,Female
16.43735554,5.326129254,1789,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,35-44,,Female
2.533399971,1.467458058,642,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,45-54,,Female
10.99271611,4.11520805,561,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,45-54,,Female
3.839933095,1.547087698,1815,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,45-54,,Female
1.864335989,1.860407646,571,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,55-64,,Female
6.097229458,5.000038115,484,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,55-64,,Female
4.758939654,1.713837801,1622,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,55-64,,Female
1.065578479,1.065145082,513,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,65-74,,Female
3.374262303,2.38569029,443,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,65-74,,Female
6.717946912,2.014634091,1664,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,65-74,,Female
5.085423805,2.977203633,437,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,75+,,Female
12.03114339,6.453026368,375,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,75+,,Female
3.346633281,1.446884376,1328,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,75+,,Female
20.03596578,9.01332485,216,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,16-24,,Male
6.237558317,4.41725927,247,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,16-24,,Male
17.27107855,6.050193941,688,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,16-24,,Male
7.077946875,1.862597242,3085,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,16+,,Male
8.576547762,2.427670623,2733,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,16+,,Male
5.773399764,1.077481669,9437,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,16+,,Male
11.00075425,5.626833769,374,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,25-34,,Male
10.1056964,6.227947726,433,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,25-34,,Male
6.51996431,2.48777795,1311,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,25-34,,Male
0,0,513,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,35-44,,Male
13.12513779,9.517584636,464,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,35-44,,Male
2.393919965,1.023535405,1547,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,35-44,,Male
6.538485838,3.506110072,561,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,45-54,,Male
14.06866428,5.927147488,519,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,45-54,,Male
4.554729322,2.267668151,1654,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,45-54,,Male
7.532891905,5.415202584,526,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,55-64,,Male
4.106631309,2.985869901,437,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,55-64,,Male
3.618378123,1.629437947,1541,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,55-64,,Male
2.847773346,2.843710917,501,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,65-74,,Male
2.786377784,2.138673253,380,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,65-74,,Male
4.430892643,2.028308003,1607,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,65-74,,Male
0,0,394,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Theft from the person,,75+,,Male
0,0,253,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Theft from the person,,75+,,Male
0.663893043,0.663884279,1089,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Theft from the person,,75+,,Male
34.88650555,10.22955946,399,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All personal theft,,16-24,,All adults
34.26159546,9.358492198,581,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All personal theft,,16-24,,All adults
49.56293089,7.3441447,1438,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All personal theft,,16-24,,All adults
18.5538159,2.111202456,6427,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All personal theft,,16+,,All adults
23.6116618,2.577247703,6191,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All personal theft,,16+,,All adults
21.95106241,1.462907271,20124,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All personal theft,,16+,,All adults
28.20331308,6.453236185,773,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All personal theft,,25-34,,All adults
28.14740359,5.679002018,1155,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All personal theft,,25-34,,All adults
23.84917383,3.174163577,3030,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All personal theft,,25-34,,All adults
22.12102981,5.058145837,1110,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All personal theft,,35-44,,All adults
25.8184387,6.997310871,1003,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All personal theft,,35-44,,All adults
23.26048935,3.574900674,3336,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All personal theft,,35-44,,All adults
14.32512618,3.710936827,1203,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All personal theft,,45-54,,All adults
20.49532175,4.628864398,1080,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All personal theft,,45-54,,All adults
18.49082721,3.065872294,3469,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All personal theft,,45-54,,All adults
13.05635365,4.634745025,1097,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All personal theft,,55-64,,All adults
