V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,SIC07_codelist,SIC07,Size band_codelist,Size band
90.0,Year,2016,K02000001,,,Enterprise,2896,2896 : Manufacture of plastics and rubber machinery,,0-49
60.0,Year,2016,K02000001,,,Enterprise,2896,2896 : Manufacture of plastics and rubber machinery,,50-99
140.0,Year,2016,K02000001,,,Enterprise,2896,2896 : Manufacture of plastics and rubber machinery,,100-249
80.0,Year,2016,K02000001,,,Enterprise,2896,2896 : Manufacture of plastics and rubber machinery,,250-499
60.0,Year,2016,K02000001,,,Enterprise,2896,2896 : Manufacture of plastics and rubber machinery,,500-999
40.0,Year,2016,K02000001,,,Enterprise,2896,2896 : Manufacture of plastics and rubber machinery,,1000-1999
15.0,Year,2016,K02000001,,,Enterprise,2896,2896 : Manufacture of plastics and rubber machinery,,2000-4999
5.0,Year,2016,K02000001,,,Enterprise,2896,2896 : Manufacture of plastics and rubber machinery,,5000-9999
0.0,Year,2016,K02000001,,,Enterprise,2896,2896 : Manufacture of plastics and rubber machinery,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,2896,2896 : Manufacture of plastics and rubber machinery,,50000+
490.0,Year,2016,K02000001,,,Enterprise,2896,2896 : Manufacture of plastics and rubber machinery,,Total
50.0,Year,2016,K02000001,,,Enterprise,2899,2899 : Manufacture of other special-purpose machinery n.e.c.,,0-49
80.0,Year,2016,K02000001,,,Enterprise,2899,2899 : Manufacture of other special-purpose machinery n.e.c.,,50-99
80.0,Year,2016,K02000001,,,Enterprise,2899,2899 : Manufacture of other special-purpose machinery n.e.c.,,100-249
65.0,Year,2016,K02000001,,,Enterprise,2899,2899 : Manufacture of other special-purpose machinery n.e.c.,,250-499
50.0,Year,2016,K02000001,,,Enterprise,2899,2899 : Manufacture of other special-purpose machinery n.e.c.,,500-999
65.0,Year,2016,K02000001,,,Enterprise,2899,2899 : Manufacture of other special-purpose machinery n.e.c.,,1000-1999
60.0,Year,2016,K02000001,,,Enterprise,2899,2899 : Manufacture of other special-purpose machinery n.e.c.,,2000-4999
25.0,Year,2016,K02000001,,,Enterprise,2899,2899 : Manufacture of other special-purpose machinery n.e.c.,,5000-9999
20.0,Year,2016,K02000001,,,Enterprise,2899,2899 : Manufacture of other special-purpose machinery n.e.c.,,10000-49999
5.0,Year,2016,K02000001,,,Enterprise,2899,2899 : Manufacture of other special-purpose machinery n.e.c.,,50000+
500.0,Year,2016,K02000001,,,Enterprise,2899,2899 : Manufacture of other special-purpose machinery n.e.c.,,Total
180.0,Year,2016,K02000001,,,Enterprise,2910,2910 : Manufacture of motor vehicles,,0-49
125.0,Year,2016,K02000001,,,Enterprise,2910,2910 : Manufacture of motor vehicles,,50-99
395.0,Year,2016,K02000001,,,Enterprise,2910,2910 : Manufacture of motor vehicles,,100-249
110.0,Year,2016,K02000001,,,Enterprise,2910,2910 : Manufacture of motor vehicles,,250-499
75.0,Year,2016,K02000001,,,Enterprise,2910,2910 : Manufacture of motor vehicles,,500-999
35.0,Year,2016,K02000001,,,Enterprise,2910,2910 : Manufacture of motor vehicles,,1000-1999
30.0,Year,2016,K02000001,,,Enterprise,2910,2910 : Manufacture of motor vehicles,,2000-4999
5.0,Year,2016,K02000001,,,Enterprise,2910,2910 : Manufacture of motor vehicles,,5000-9999
25.0,Year,2016,K02000001,,,Enterprise,2910,2910 : Manufacture of motor vehicles,,10000-49999
25.0,Year,2016,K02000001,,,Enterprise,2910,2910 : Manufacture of motor vehicles,,50000+
1005.0,Year,2016,K02000001,,,Enterprise,2910,2910 : Manufacture of motor vehicles,,Total
90.0,Year,2016,K02000001,,,Enterprise,2920,2920 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,,0-49
165.0,Year,2016,K02000001,,,Enterprise,2920,2920 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,,50-99
210.0,Year,2016,K02000001,,,Enterprise,2920,2920 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,,100-249
105.0,Year,2016,K02000001,,,Enterprise,2920,2920 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,,250-499
90.0,Year,2016,K02000001,,,Enterprise,2920,2920 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,,500-999
75.0,Year,2016,K02000001,,,Enterprise,2920,2920 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,,1000-1999
65.0,Year,2016,K02000001,,,Enterprise,2920,2920 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,,2000-4999
25.0,Year,2016,K02000001,,,Enterprise,2920,2920 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,,5000-9999
40.0,Year,2016,K02000001,,,Enterprise,2920,2920 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,,10000-49999
10.0,Year,2016,K02000001,,,Enterprise,2920,2920 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,,50000+
875.0,Year,2016,K02000001,,,Enterprise,2920,2920 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,,Total
25.0,Year,2016,K02000001,,,Enterprise,2931,2931 : Manufacture of electrical and electronic equipment for motor vehicles,,0-49
75.0,Year,2016,K02000001,,,Enterprise,2931,2931 : Manufacture of electrical and electronic equipment for motor vehicles,,50-99
35.0,Year,2016,K02000001,,,Enterprise,2931,2931 : Manufacture of electrical and electronic equipment for motor vehicles,,100-249
15.0,Year,2016,K02000001,,,Enterprise,2931,2931 : Manufacture of electrical and electronic equipment for motor vehicles,,250-499
10.0,Year,2016,K02000001,,,Enterprise,2931,2931 : Manufacture of electrical and electronic equipment for motor vehicles,,500-999
15.0,Year,2016,K02000001,,,Enterprise,2931,2931 : Manufacture of electrical and electronic equipment for motor vehicles,,1000-1999
10.0,Year,2016,K02000001,,,Enterprise,2931,2931 : Manufacture of electrical and electronic equipment for motor vehicles,,2000-4999
10.0,Year,2016,K02000001,,,Enterprise,2931,2931 : Manufacture of electrical and electronic equipment for motor vehicles,,5000-9999
5.0,Year,2016,K02000001,,,Enterprise,2931,2931 : Manufacture of electrical and electronic equipment for motor vehicles,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,2931,2931 : Manufacture of electrical and electronic equipment for motor vehicles,,50000+
200.0,Year,2016,K02000001,,,Enterprise,2931,2931 : Manufacture of electrical and electronic equipment for motor vehicles,,Total
170.0,Year,2016,K02000001,,,Enterprise,2932,2932 : Manufacture of other parts and accessories for motor vehicles,,0-49
205.0,Year,2016,K02000001,,,Enterprise,2932,2932 : Manufacture of other parts and accessories for motor vehicles,,50-99
230.0,Year,2016,K02000001,,,Enterprise,2932,2932 : Manufacture of other parts and accessories for motor vehicles,,100-249
130.0,Year,2016,K02000001,,,Enterprise,2932,2932 : Manufacture of other parts and accessories for motor vehicles,,250-499
100.0,Year,2016,K02000001,,,Enterprise,2932,2932 : Manufacture of other parts and accessories for motor vehicles,,500-999
75.0,Year,2016,K02000001,,,Enterprise,2932,2932 : Manufacture of other parts and accessories for motor vehicles,,1000-1999
75.0,Year,2016,K02000001,,,Enterprise,2932,2932 : Manufacture of other parts and accessories for motor vehicles,,2000-4999
50.0,Year,2016,K02000001,,,Enterprise,2932,2932 : Manufacture of other parts and accessories for motor vehicles,,5000-9999
95.0,Year,2016,K02000001,,,Enterprise,2932,2932 : Manufacture of other parts and accessories for motor vehicles,,10000-49999
55.0,Year,2016,K02000001,,,Enterprise,2932,2932 : Manufacture of other parts and accessories for motor vehicles,,50000+
1185.0,Year,2016,K02000001,,,Enterprise,2932,2932 : Manufacture of other parts and accessories for motor vehicles,,Total
110.0,Year,2016,K02000001,,,Enterprise,3011,3011 : Building of ships and floating structures,,0-49
140.0,Year,2016,K02000001,,,Enterprise,3011,3011 : Building of ships and floating structures,,50-99
90.0,Year,2016,K02000001,,,Enterprise,3011,3011 : Building of ships and floating structures,,100-249
45.0,Year,2016,K02000001,,,Enterprise,3011,3011 : Building of ships and floating structures,,250-499
35.0,Year,2016,K02000001,,,Enterprise,3011,3011 : Building of ships and floating structures,,500-999
20.0,Year,2016,K02000001,,,Enterprise,3011,3011 : Building of ships and floating structures,,1000-1999
15.0,Year,2016,K02000001,,,Enterprise,3011,3011 : Building of ships and floating structures,,2000-4999
15.0,Year,2016,K02000001,,,Enterprise,3011,3011 : Building of ships and floating structures,,5000-9999
10.0,Year,2016,K02000001,,,Enterprise,3011,3011 : Building of ships and floating structures,,10000-49999
5.0,Year,2016,K02000001,,,Enterprise,3011,3011 : Building of ships and floating structures,,50000+
485.0,Year,2016,K02000001,,,Enterprise,3011,3011 : Building of ships and floating structures,,Total
60.0,Year,2016,K02000001,,,Enterprise,3012,3012 : Building of pleasure and sporting boats,,0-49
110.0,Year,2016,K02000001,,,Enterprise,3012,3012 : Building of pleasure and sporting boats,,50-99
155.0,Year,2016,K02000001,,,Enterprise,3012,3012 : Building of pleasure and sporting boats,,100-249
75.0,Year,2016,K02000001,,,Enterprise,3012,3012 : Building of pleasure and sporting boats,,250-499
40.0,Year,2016,K02000001,,,Enterprise,3012,3012 : Building of pleasure and sporting boats,,500-999
30.0,Year,2016,K02000001,,,Enterprise,3012,3012 : Building of pleasure and sporting boats,,1000-1999
20.0,Year,2016,K02000001,,,Enterprise,3012,3012 : Building of pleasure and sporting boats,,2000-4999
5.0,Year,2016,K02000001,,,Enterprise,3012,3012 : Building of pleasure and sporting boats,,5000-9999
5.0,Year,2016,K02000001,,,Enterprise,3012,3012 : Building of pleasure and sporting boats,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,3012,3012 : Building of pleasure and sporting boats,,50000+
500.0,Year,2016,K02000001,,,Enterprise,3012,3012 : Building of pleasure and sporting boats,,Total
30.0,Year,2016,K02000001,,,Enterprise,3020,3020 : Manufacture of railway locomotives and rolling stock,,0-49
55.0,Year,2016,K02000001,,,Enterprise,3020,3020 : Manufacture of railway locomotives and rolling stock,,50-99
15.0,Year,2016,K02000001,,,Enterprise,3020,3020 : Manufacture of railway locomotives and rolling stock,,100-249
5.0,Year,2016,K02000001,,,Enterprise,3020,3020 : Manufacture of railway locomotives and rolling stock,,250-499
5.0,Year,2016,K02000001,,,Enterprise,3020,3020 : Manufacture of railway locomotives and rolling stock,,500-999
0.0,Year,2016,K02000001,,,Enterprise,3020,3020 : Manufacture of railway locomotives and rolling stock,,1000-1999
5.0,Year,2016,K02000001,,,Enterprise,3020,3020 : Manufacture of railway locomotives and rolling stock,,2000-4999
5.0,Year,2016,K02000001,,,Enterprise,3020,3020 : Manufacture of railway locomotives and rolling stock,,5000-9999
5.0,Year,2016,K02000001,,,Enterprise,3020,3020 : Manufacture of railway locomotives and rolling stock,,10000-49999
5.0,Year,2016,K02000001,,,Enterprise,3020,3020 : Manufacture of railway locomotives and rolling stock,,50000+
130.0,Year,2016,K02000001,,,Enterprise,3020,3020 : Manufacture of railway locomotives and rolling stock,,Total
160.0,Year,2016,K02000001,,,Enterprise,3030,3030 : Manufacture of air and spacecraft and related machinery,,0-49
355.0,Year,2016,K02000001,,,Enterprise,3030,3030 : Manufacture of air and spacecraft and related machinery,,50-99
110.0,Year,2016,K02000001,,,Enterprise,3030,3030 : Manufacture of air and spacecraft and related machinery,,100-249
25.0,Year,2016,K02000001,,,Enterprise,3030,3030 : Manufacture of air and spacecraft and related machinery,,250-499
25.0,Year,2016,K02000001,,,Enterprise,3030,3030 : Manufacture of air and spacecraft and related machinery,,500-999
25.0,Year,2016,K02000001,,,Enterprise,3030,3030 : Manufacture of air and spacecraft and related machinery,,1000-1999
40.0,Year,2016,K02000001,,,Enterprise,3030,3030 : Manufacture of air and spacecraft and related machinery,,2000-4999
20.0,Year,2016,K02000001,,,Enterprise,3030,3030 : Manufacture of air and spacecraft and related machinery,,5000-9999
35.0,Year,2016,K02000001,,,Enterprise,3030,3030 : Manufacture of air and spacecraft and related machinery,,10000-49999
40.0,Year,2016,K02000001,,,Enterprise,3030,3030 : Manufacture of air and spacecraft and related machinery,,50000+
835.0,Year,2016,K02000001,,,Enterprise,3030,3030 : Manufacture of air and spacecraft and related machinery,,Total
5.0,Year,2016,K02000001,,,Enterprise,3040,3040 : Manufacture of military fighting vehicles,,0-49
0.0,Year,2016,K02000001,,,Enterprise,3040,3040 : Manufacture of military fighting vehicles,,50-99
0.0,Year,2016,K02000001,,,Enterprise,3040,3040 : Manufacture of military fighting vehicles,,100-249
0.0,Year,2016,K02000001,,,Enterprise,3040,3040 : Manufacture of military fighting vehicles,,250-499
0.0,Year,2016,K02000001,,,Enterprise,3040,3040 : Manufacture of military fighting vehicles,,500-999
5.0,Year,2016,K02000001,,,Enterprise,3040,3040 : Manufacture of military fighting vehicles,,1000-1999
0.0,Year,2016,K02000001,,,Enterprise,3040,3040 : Manufacture of military fighting vehicles,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,3040,3040 : Manufacture of military fighting vehicles,,5000-9999
5.0,Year,2016,K02000001,,,Enterprise,3040,3040 : Manufacture of military fighting vehicles,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,3040,3040 : Manufacture of military fighting vehicles,,50000+
15.0,Year,2016,K02000001,,,Enterprise,3040,3040 : Manufacture of military fighting vehicles,,Total
15.0,Year,2016,K02000001,,,Enterprise,3091,3091 : Manufacture of motorcycles,,0-49
25.0,Year,2016,K02000001,,,Enterprise,3091,3091 : Manufacture of motorcycles,,50-99
25.0,Year,2016,K02000001,,,Enterprise,3091,3091 : Manufacture of motorcycles,,100-249
10.0,Year,2016,K02000001,,,Enterprise,3091,3091 : Manufacture of motorcycles,,250-499
10.0,Year,2016,K02000001,,,Enterprise,3091,3091 : Manufacture of motorcycles,,500-999
5.0,Year,2016,K02000001,,,Enterprise,3091,3091 : Manufacture of motorcycles,,1000-1999
5.0,Year,2016,K02000001,,,Enterprise,3091,3091 : Manufacture of motorcycles,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,3091,3091 : Manufacture of motorcycles,,5000-9999
5.0,Year,2016,K02000001,,,Enterprise,3091,3091 : Manufacture of motorcycles,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,3091,3091 : Manufacture of motorcycles,,50000+
100.0,Year,2016,K02000001,,,Enterprise,3091,3091 : Manufacture of motorcycles,,Total
35.0,Year,2016,K02000001,,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages,,0-49
30.0,Year,2016,K02000001,,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages,,50-99
40.0,Year,2016,K02000001,,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages,,100-249
15.0,Year,2016,K02000001,,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages,,250-499
10.0,Year,2016,K02000001,,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages,,500-999
10.0,Year,2016,K02000001,,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages,,1000-1999
10.0,Year,2016,K02000001,,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages,,2000-4999
5.0,Year,2016,K02000001,,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages,,5000-9999
5.0,Year,2016,K02000001,,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages,,50000+
160.0,Year,2016,K02000001,,,Enterprise,3092,3092 : Manufacture of bicycles and invalid carriages,,Total
20.0,Year,2016,K02000001,,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.,,0-49
15.0,Year,2016,K02000001,,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.,,50-99
20.0,Year,2016,K02000001,,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.,,100-249
15.0,Year,2016,K02000001,,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.,,250-499
5.0,Year,2016,K02000001,,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.,,500-999
10.0,Year,2016,K02000001,,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.,,1000-1999
5.0,Year,2016,K02000001,,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.,,5000-9999
0.0,Year,2016,K02000001,,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.,,50000+
90.0,Year,2016,K02000001,,,Enterprise,3099,3099 : Manufacture of other transport equipment n.e.c.,,Total
95.0,Year,2016,K02000001,,,Enterprise,3101,3101 : Manufacture of office and shop furniture,,0-49
85.0,Year,2016,K02000001,,,Enterprise,3101,3101 : Manufacture of office and shop furniture,,50-99
190.0,Year,2016,K02000001,,,Enterprise,3101,3101 : Manufacture of office and shop furniture,,100-249
115.0,Year,2016,K02000001,,,Enterprise,3101,3101 : Manufacture of office and shop furniture,,250-499
135.0,Year,2016,K02000001,,,Enterprise,3101,3101 : Manufacture of office and shop furniture,,500-999
105.0,Year,2016,K02000001,,,Enterprise,3101,3101 : Manufacture of office and shop furniture,,1000-1999
85.0,Year,2016,K02000001,,,Enterprise,3101,3101 : Manufacture of office and shop furniture,,2000-4999
50.0,Year,2016,K02000001,,,Enterprise,3101,3101 : Manufacture of office and shop furniture,,5000-9999
40.0,Year,2016,K02000001,,,Enterprise,3101,3101 : Manufacture of office and shop furniture,,10000-49999
5.0,Year,2016,K02000001,,,Enterprise,3101,3101 : Manufacture of office and shop furniture,,50000+
905.0,Year,2016,K02000001,,,Enterprise,3101,3101 : Manufacture of office and shop furniture,,Total
60.0,Year,2016,K02000001,,,Enterprise,3102,3102 : Manufacture of kitchen furniture,,0-49
185.0,Year,2016,K02000001,,,Enterprise,3102,3102 : Manufacture of kitchen furniture,,50-99
395.0,Year,2016,K02000001,,,Enterprise,3102,3102 : Manufacture of kitchen furniture,,100-249
250.0,Year,2016,K02000001,,,Enterprise,3102,3102 : Manufacture of kitchen furniture,,250-499
190.0,Year,2016,K02000001,,,Enterprise,3102,3102 : Manufacture of kitchen furniture,,500-999
95.0,Year,2016,K02000001,,,Enterprise,3102,3102 : Manufacture of kitchen furniture,,1000-1999
65.0,Year,2016,K02000001,,,Enterprise,3102,3102 : Manufacture of kitchen furniture,,2000-4999
20.0,Year,2016,K02000001,,,Enterprise,3102,3102 : Manufacture of kitchen furniture,,5000-9999
15.0,Year,2016,K02000001,,,Enterprise,3102,3102 : Manufacture of kitchen furniture,,10000-49999
5.0,Year,2016,K02000001,,,Enterprise,3102,3102 : Manufacture of kitchen furniture,,50000+
1280.0,Year,2016,K02000001,,,Enterprise,3102,3102 : Manufacture of kitchen furniture,,Total
5.0,Year,2016,K02000001,,,Enterprise,3103,3103 : Manufacture of mattresses,,0-49
15.0,Year,2016,K02000001,,,Enterprise,3103,3103 : Manufacture of mattresses,,50-99
30.0,Year,2016,K02000001,,,Enterprise,3103,3103 : Manufacture of mattresses,,100-249
20.0,Year,2016,K02000001,,,Enterprise,3103,3103 : Manufacture of mattresses,,250-499
15.0,Year,2016,K02000001,,,Enterprise,3103,3103 : Manufacture of mattresses,,500-999
20.0,Year,2016,K02000001,,,Enterprise,3103,3103 : Manufacture of mattresses,,1000-1999
20.0,Year,2016,K02000001,,,Enterprise,3103,3103 : Manufacture of mattresses,,2000-4999
15.0,Year,2016,K02000001,,,Enterprise,3103,3103 : Manufacture of mattresses,,5000-9999
15.0,Year,2016,K02000001,,,Enterprise,3103,3103 : Manufacture of mattresses,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,3103,3103 : Manufacture of mattresses,,50000+
155.0,Year,2016,K02000001,,,Enterprise,3103,3103 : Manufacture of mattresses,,Total
370.0,Year,2016,K02000001,,,Enterprise,3109,3109 : Manufacture of other furniture,,0-49
830.0,Year,2016,K02000001,,,Enterprise,3109,3109 : Manufacture of other furniture,,50-99
1235.0,Year,2016,K02000001,,,Enterprise,3109,3109 : Manufacture of other furniture,,100-249
550.0,Year,2016,K02000001,,,Enterprise,3109,3109 : Manufacture of other furniture,,250-499
375.0,Year,2016,K02000001,,,Enterprise,3109,3109 : Manufacture of other furniture,,500-999
225.0,Year,2016,K02000001,,,Enterprise,3109,3109 : Manufacture of other furniture,,1000-1999
185.0,Year,2016,K02000001,,,Enterprise,3109,3109 : Manufacture of other furniture,,2000-4999
60.0,Year,2016,K02000001,,,Enterprise,3109,3109 : Manufacture of other furniture,,5000-9999
55.0,Year,2016,K02000001,,,Enterprise,3109,3109 : Manufacture of other furniture,,10000-49999
5.0,Year,2016,K02000001,,,Enterprise,3109,3109 : Manufacture of other furniture,,50000+
3890.0,Year,2016,K02000001,,,Enterprise,3109,3109 : Manufacture of other furniture,,Total
0.0,Year,2016,K02000001,,,Enterprise,3211,3211 : Striking of coins,,0-49
0.0,Year,2016,K02000001,,,Enterprise,3211,3211 : Striking of coins,,50-99
0.0,Year,2016,K02000001,,,Enterprise,3211,3211 : Striking of coins,,100-249
0.0,Year,2016,K02000001,,,Enterprise,3211,3211 : Striking of coins,,250-499
0.0,Year,2016,K02000001,,,Enterprise,3211,3211 : Striking of coins,,500-999
0.0,Year,2016,K02000001,,,Enterprise,3211,3211 : Striking of coins,,1000-1999
0.0,Year,2016,K02000001,,,Enterprise,3211,3211 : Striking of coins,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,3211,3211 : Striking of coins,,5000-9999
0.0,Year,2016,K02000001,,,Enterprise,3211,3211 : Striking of coins,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,3211,3211 : Striking of coins,,50000+
0.0,Year,2016,K02000001,,,Enterprise,3211,3211 : Striking of coins,,Total
230.0,Year,2016,K02000001,,,Enterprise,3212,3212 : Manufacture of jewellery and related articles,,0-49
285.0,Year,2016,K02000001,,,Enterprise,3212,3212 : Manufacture of jewellery and related articles,,50-99
380.0,Year,2016,K02000001,,,Enterprise,3212,3212 : Manufacture of jewellery and related articles,,100-249
165.0,Year,2016,K02000001,,,Enterprise,3212,3212 : Manufacture of jewellery and related articles,,250-499
100.0,Year,2016,K02000001,,,Enterprise,3212,3212 : Manufacture of jewellery and related articles,,500-999
45.0,Year,2016,K02000001,,,Enterprise,3212,3212 : Manufacture of jewellery and related articles,,1000-1999
45.0,Year,2016,K02000001,,,Enterprise,3212,3212 : Manufacture of jewellery and related articles,,2000-4999
10.0,Year,2016,K02000001,,,Enterprise,3212,3212 : Manufacture of jewellery and related articles,,5000-9999
15.0,Year,2016,K02000001,,,Enterprise,3212,3212 : Manufacture of jewellery and related articles,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,3212,3212 : Manufacture of jewellery and related articles,,50000+
1275.0,Year,2016,K02000001,,,Enterprise,3212,3212 : Manufacture of jewellery and related articles,,Total
30.0,Year,2016,K02000001,,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles,,0-49
35.0,Year,2016,K02000001,,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles,,50-99
45.0,Year,2016,K02000001,,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles,,100-249
20.0,Year,2016,K02000001,,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles,,250-499
10.0,Year,2016,K02000001,,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles,,500-999
10.0,Year,2016,K02000001,,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles,,1000-1999
5.0,Year,2016,K02000001,,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles,,5000-9999
0.0,Year,2016,K02000001,,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles,,50000+
155.0,Year,2016,K02000001,,,Enterprise,3213,3213 : Manufacture of imitation jewellery and related articles,,Total
75.0,Year,2016,K02000001,,,Enterprise,3220,3220 : Manufacture of musical instruments,,0-49
65.0,Year,2016,K02000001,,,Enterprise,3220,3220 : Manufacture of musical instruments,,50-99
80.0,Year,2016,K02000001,,,Enterprise,3220,3220 : Manufacture of musical instruments,,100-249
20.0,Year,2016,K02000001,,,Enterprise,3220,3220 : Manufacture of musical instruments,,250-499
15.0,Year,2016,K02000001,,,Enterprise,3220,3220 : Manufacture of musical instruments,,500-999
10.0,Year,2016,K02000001,,,Enterprise,3220,3220 : Manufacture of musical instruments,,1000-1999
5.0,Year,2016,K02000001,,,Enterprise,3220,3220 : Manufacture of musical instruments,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,3220,3220 : Manufacture of musical instruments,,5000-9999
0.0,Year,2016,K02000001,,,Enterprise,3220,3220 : Manufacture of musical instruments,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,3220,3220 : Manufacture of musical instruments,,50000+
270.0,Year,2016,K02000001,,,Enterprise,3220,3220 : Manufacture of musical instruments,,Total
150.0,Year,2016,K02000001,,,Enterprise,3230,3230 : Manufacture of sports goods,,0-49
145.0,Year,2016,K02000001,,,Enterprise,3230,3230 : Manufacture of sports goods,,50-99
235.0,Year,2016,K02000001,,,Enterprise,3230,3230 : Manufacture of sports goods,,100-249
105.0,Year,2016,K02000001,,,Enterprise,3230,3230 : Manufacture of sports goods,,250-499
65.0,Year,2016,K02000001,,,Enterprise,3230,3230 : Manufacture of sports goods,,500-999
45.0,Year,2016,K02000001,,,Enterprise,3230,3230 : Manufacture of sports goods,,1000-1999
25.0,Year,2016,K02000001,,,Enterprise,3230,3230 : Manufacture of sports goods,,2000-4999
10.0,Year,2016,K02000001,,,Enterprise,3230,3230 : Manufacture of sports goods,,5000-9999
10.0,Year,2016,K02000001,,,Enterprise,3230,3230 : Manufacture of sports goods,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,3230,3230 : Manufacture of sports goods,,50000+
790.0,Year,2016,K02000001,,,Enterprise,3230,3230 : Manufacture of sports goods,,Total
135.0,Year,2016,K02000001,,,Enterprise,3240,3240 : Manufacture of games and toys,,0-49
165.0,Year,2016,K02000001,,,Enterprise,3240,3240 : Manufacture of games and toys,,50-99
150.0,Year,2016,K02000001,,,Enterprise,3240,3240 : Manufacture of games and toys,,100-249
60.0,Year,2016,K02000001,,,Enterprise,3240,3240 : Manufacture of games and toys,,250-499
35.0,Year,2016,K02000001,,,Enterprise,3240,3240 : Manufacture of games and toys,,500-999
15.0,Year,2016,K02000001,,,Enterprise,3240,3240 : Manufacture of games and toys,,1000-1999
15.0,Year,2016,K02000001,,,Enterprise,3240,3240 : Manufacture of games and toys,,2000-4999
10.0,Year,2016,K02000001,,,Enterprise,3240,3240 : Manufacture of games and toys,,5000-9999
5.0,Year,2016,K02000001,,,Enterprise,3240,3240 : Manufacture of games and toys,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,3240,3240 : Manufacture of games and toys,,50000+
590.0,Year,2016,K02000001,,,Enterprise,3240,3240 : Manufacture of games and toys,,Total
160.0,Year,2016,K02000001,,,Enterprise,3250,3250 : Manufacture of medical and dental instruments and supplies,,0-49
295.0,Year,2016,K02000001,,,Enterprise,3250,3250 : Manufacture of medical and dental instruments and supplies,,50-99
380.0,Year,2016,K02000001,,,Enterprise,3250,3250 : Manufacture of medical and dental instruments and supplies,,100-249
415.0,Year,2016,K02000001,,,Enterprise,3250,3250 : Manufacture of medical and dental instruments and supplies,,250-499
