V4_0,Time_codelist,Time,Geography_codelist,Geography,Employment size band_codelist,Employment size band,Entity Type_codelist,Entity Type,SIC07_codelist,SIC07
0.0,Year,2016,K02000001,,,10-19,,Local Units,2060,2060 : Manufacture of man-made fibres
5.0,Year,2016,K02000001,,,20-49,,Local Units,2060,2060 : Manufacture of man-made fibres
0.0,Year,2016,K02000001,,,50-99,,Local Units,2060,2060 : Manufacture of man-made fibres
5.0,Year,2016,K02000001,,,100-249,,Local Units,2060,2060 : Manufacture of man-made fibres
0.0,Year,2016,K02000001,,,250+,,Local Units,2060,2060 : Manufacture of man-made fibres
10.0,Year,2016,K02000001,,,Total,,Local Units,2060,2060 : Manufacture of man-made fibres
135.0,Year,2016,K02000001,,,0-4,,Local Units,2110,2110 : Manufacture of basic pharmaceutical products
15.0,Year,2016,K02000001,,,5-9,,Local Units,2110,2110 : Manufacture of basic pharmaceutical products
10.0,Year,2016,K02000001,,,10-19,,Local Units,2110,2110 : Manufacture of basic pharmaceutical products
20.0,Year,2016,K02000001,,,20-49,,Local Units,2110,2110 : Manufacture of basic pharmaceutical products
5.0,Year,2016,K02000001,,,50-99,,Local Units,2110,2110 : Manufacture of basic pharmaceutical products
5.0,Year,2016,K02000001,,,100-249,,Local Units,2110,2110 : Manufacture of basic pharmaceutical products
10.0,Year,2016,K02000001,,,250+,,Local Units,2110,2110 : Manufacture of basic pharmaceutical products
200.0,Year,2016,K02000001,,,Total,,Local Units,2110,2110 : Manufacture of basic pharmaceutical products
275.0,Year,2016,K02000001,,,0-4,,Local Units,2120,2120 : Manufacture of pharmaceutical preparations
50.0,Year,2016,K02000001,,,5-9,,Local Units,2120,2120 : Manufacture of pharmaceutical preparations
25.0,Year,2016,K02000001,,,10-19,,Local Units,2120,2120 : Manufacture of pharmaceutical preparations
25.0,Year,2016,K02000001,,,20-49,,Local Units,2120,2120 : Manufacture of pharmaceutical preparations
25.0,Year,2016,K02000001,,,50-99,,Local Units,2120,2120 : Manufacture of pharmaceutical preparations
35.0,Year,2016,K02000001,,,100-249,,Local Units,2120,2120 : Manufacture of pharmaceutical preparations
45.0,Year,2016,K02000001,,,250+,,Local Units,2120,2120 : Manufacture of pharmaceutical preparations
480.0,Year,2016,K02000001,,,Total,,Local Units,2120,2120 : Manufacture of pharmaceutical preparations
10.0,Year,2016,K02000001,,,0-4,,Local Units,2211,2211 : Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres
10.0,Year,2016,K02000001,,,5-9,,Local Units,2211,2211 : Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres
5.0,Year,2016,K02000001,,,10-19,,Local Units,2211,2211 : Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres
10.0,Year,2016,K02000001,,,20-49,,Local Units,2211,2211 : Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres
5.0,Year,2016,K02000001,,,50-99,,Local Units,2211,2211 : Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres
0.0,Year,2016,K02000001,,,100-249,,Local Units,2211,2211 : Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres
5.0,Year,2016,K02000001,,,250+,,Local Units,2211,2211 : Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres
45.0,Year,2016,K02000001,,,Total,,Local Units,2211,2211 : Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres
235.0,Year,2016,K02000001,,,0-4,,Local Units,2219,2219 : Manufacture of other rubber products
115.0,Year,2016,K02000001,,,5-9,,Local Units,2219,2219 : Manufacture of other rubber products
125.0,Year,2016,K02000001,,,10-19,,Local Units,2219,2219 : Manufacture of other rubber products
70.0,Year,2016,K02000001,,,20-49,,Local Units,2219,2219 : Manufacture of other rubber products
40.0,Year,2016,K02000001,,,50-99,,Local Units,2219,2219 : Manufacture of other rubber products
25.0,Year,2016,K02000001,,,100-249,,Local Units,2219,2219 : Manufacture of other rubber products
5.0,Year,2016,K02000001,,,250+,,Local Units,2219,2219 : Manufacture of other rubber products
615.0,Year,2016,K02000001,,,Total,,Local Units,2219,2219 : Manufacture of other rubber products
170.0,Year,2016,K02000001,,,0-4,,Local Units,2221,2221 : Manufacture of plastic plates; sheets; tubes and profiles
75.0,Year,2016,K02000001,,,5-9,,Local Units,2221,2221 : Manufacture of plastic plates; sheets; tubes and profiles
85.0,Year,2016,K02000001,,,10-19,,Local Units,2221,2221 : Manufacture of plastic plates; sheets; tubes and profiles
90.0,Year,2016,K02000001,,,20-49,,Local Units,2221,2221 : Manufacture of plastic plates; sheets; tubes and profiles
60.0,Year,2016,K02000001,,,50-99,,Local Units,2221,2221 : Manufacture of plastic plates; sheets; tubes and profiles
45.0,Year,2016,K02000001,,,100-249,,Local Units,2221,2221 : Manufacture of plastic plates; sheets; tubes and profiles
25.0,Year,2016,K02000001,,,250+,,Local Units,2221,2221 : Manufacture of plastic plates; sheets; tubes and profiles
550.0,Year,2016,K02000001,,,Total,,Local Units,2221,2221 : Manufacture of plastic plates; sheets; tubes and profiles
160.0,Year,2016,K02000001,,,0-4,,Local Units,2222,2222 : Manufacture of plastic packing goods
65.0,Year,2016,K02000001,,,5-9,,Local Units,2222,2222 : Manufacture of plastic packing goods
100.0,Year,2016,K02000001,,,10-19,,Local Units,2222,2222 : Manufacture of plastic packing goods
100.0,Year,2016,K02000001,,,20-49,,Local Units,2222,2222 : Manufacture of plastic packing goods
75.0,Year,2016,K02000001,,,50-99,,Local Units,2222,2222 : Manufacture of plastic packing goods
55.0,Year,2016,K02000001,,,100-249,,Local Units,2222,2222 : Manufacture of plastic packing goods
10.0,Year,2016,K02000001,,,250+,,Local Units,2222,2222 : Manufacture of plastic packing goods
565.0,Year,2016,K02000001,,,Total,,Local Units,2222,2222 : Manufacture of plastic packing goods
710.0,Year,2016,K02000001,,,0-4,,Local Units,2223,2223 : Manufacture of buildersÆ ware of plastic
385.0,Year,2016,K02000001,,,5-9,,Local Units,2223,2223 : Manufacture of buildersÆ ware of plastic
360.0,Year,2016,K02000001,,,10-19,,Local Units,2223,2223 : Manufacture of buildersÆ ware of plastic
260.0,Year,2016,K02000001,,,20-49,,Local Units,2223,2223 : Manufacture of buildersÆ ware of plastic
115.0,Year,2016,K02000001,,,50-99,,Local Units,2223,2223 : Manufacture of buildersÆ ware of plastic
80.0,Year,2016,K02000001,,,100-249,,Local Units,2223,2223 : Manufacture of buildersÆ ware of plastic
15.0,Year,2016,K02000001,,,250+,,Local Units,2223,2223 : Manufacture of buildersÆ ware of plastic
1925.0,Year,2016,K02000001,,,Total,,Local Units,2223,2223 : Manufacture of buildersÆ ware of plastic
1350.0,Year,2016,K02000001,,,0-4,,Local Units,2229,2229 : Manufacture of other plastic products
480.0,Year,2016,K02000001,,,5-9,,Local Units,2229,2229 : Manufacture of other plastic products
360.0,Year,2016,K02000001,,,10-19,,Local Units,2229,2229 : Manufacture of other plastic products
310.0,Year,2016,K02000001,,,20-49,,Local Units,2229,2229 : Manufacture of other plastic products
130.0,Year,2016,K02000001,,,50-99,,Local Units,2229,2229 : Manufacture of other plastic products
80.0,Year,2016,K02000001,,,100-249,,Local Units,2229,2229 : Manufacture of other plastic products
20.0,Year,2016,K02000001,,,250+,,Local Units,2229,2229 : Manufacture of other plastic products
2730.0,Year,2016,K02000001,,,Total,,Local Units,2229,2229 : Manufacture of other plastic products
0.0,Year,2016,K02000001,,,0-4,,Local Units,2311,2311 : Manufacture of flat glass
0.0,Year,2016,K02000001,,,5-9,,Local Units,2311,2311 : Manufacture of flat glass
0.0,Year,2016,K02000001,,,10-19,,Local Units,2311,2311 : Manufacture of flat glass
0.0,Year,2016,K02000001,,,20-49,,Local Units,2311,2311 : Manufacture of flat glass
0.0,Year,2016,K02000001,,,50-99,,Local Units,2311,2311 : Manufacture of flat glass
0.0,Year,2016,K02000001,,,100-249,,Local Units,2311,2311 : Manufacture of flat glass
5.0,Year,2016,K02000001,,,250+,,Local Units,2311,2311 : Manufacture of flat glass
5.0,Year,2016,K02000001,,,Total,,Local Units,2311,2311 : Manufacture of flat glass
195.0,Year,2016,K02000001,,,0-4,,Local Units,2312,2312 : Shaping and processing of flat glass
85.0,Year,2016,K02000001,,,5-9,,Local Units,2312,2312 : Shaping and processing of flat glass
85.0,Year,2016,K02000001,,,10-19,,Local Units,2312,2312 : Shaping and processing of flat glass
60.0,Year,2016,K02000001,,,20-49,,Local Units,2312,2312 : Shaping and processing of flat glass
30.0,Year,2016,K02000001,,,50-99,,Local Units,2312,2312 : Shaping and processing of flat glass
30.0,Year,2016,K02000001,,,100-249,,Local Units,2312,2312 : Shaping and processing of flat glass
0.0,Year,2016,K02000001,,,250+,,Local Units,2312,2312 : Shaping and processing of flat glass
485.0,Year,2016,K02000001,,,Total,,Local Units,2312,2312 : Shaping and processing of flat glass
25.0,Year,2016,K02000001,,,0-4,,Local Units,2313,2313 : Manufacture of hollow glass
5.0,Year,2016,K02000001,,,5-9,,Local Units,2313,2313 : Manufacture of hollow glass
5.0,Year,2016,K02000001,,,10-19,,Local Units,2313,2313 : Manufacture of hollow glass
5.0,Year,2016,K02000001,,,20-49,,Local Units,2313,2313 : Manufacture of hollow glass
0.0,Year,2016,K02000001,,,50-99,,Local Units,2313,2313 : Manufacture of hollow glass
5.0,Year,2016,K02000001,,,100-249,,Local Units,2313,2313 : Manufacture of hollow glass
10.0,Year,2016,K02000001,,,250+,,Local Units,2313,2313 : Manufacture of hollow glass
55.0,Year,2016,K02000001,,,Total,,Local Units,2313,2313 : Manufacture of hollow glass
10.0,Year,2016,K02000001,,,0-4,,Local Units,2314,2314 : Manufacture of glass fibres
5.0,Year,2016,K02000001,,,5-9,,Local Units,2314,2314 : Manufacture of glass fibres
10.0,Year,2016,K02000001,,,10-19,,Local Units,2314,2314 : Manufacture of glass fibres
10.0,Year,2016,K02000001,,,20-49,,Local Units,2314,2314 : Manufacture of glass fibres
5.0,Year,2016,K02000001,,,50-99,,Local Units,2314,2314 : Manufacture of glass fibres
10.0,Year,2016,K02000001,,,100-249,,Local Units,2314,2314 : Manufacture of glass fibres
0.0,Year,2016,K02000001,,,250+,,Local Units,2314,2314 : Manufacture of glass fibres
50.0,Year,2016,K02000001,,,Total,,Local Units,2314,2314 : Manufacture of glass fibres
160.0,Year,2016,K02000001,,,0-4,,Local Units,2319,2319 : Manufacture and processing of other glass; including technical glassware
40.0,Year,2016,K02000001,,,5-9,,Local Units,2319,2319 : Manufacture and processing of other glass; including technical glassware
15.0,Year,2016,K02000001,,,10-19,,Local Units,2319,2319 : Manufacture and processing of other glass; including technical glassware
25.0,Year,2016,K02000001,,,20-49,,Local Units,2319,2319 : Manufacture and processing of other glass; including technical glassware
10.0,Year,2016,K02000001,,,50-99,,Local Units,2319,2319 : Manufacture and processing of other glass; including technical glassware
0.0,Year,2016,K02000001,,,100-249,,Local Units,2319,2319 : Manufacture and processing of other glass; including technical glassware
0.0,Year,2016,K02000001,,,250+,,Local Units,2319,2319 : Manufacture and processing of other glass; including technical glassware
250.0,Year,2016,K02000001,,,Total,,Local Units,2319,2319 : Manufacture and processing of other glass; including technical glassware
55.0,Year,2016,K02000001,,,0-4,,Local Units,2320,2320 : Manufacture of refractory products
20.0,Year,2016,K02000001,,,5-9,,Local Units,2320,2320 : Manufacture of refractory products
10.0,Year,2016,K02000001,,,10-19,,Local Units,2320,2320 : Manufacture of refractory products
20.0,Year,2016,K02000001,,,20-49,,Local Units,2320,2320 : Manufacture of refractory products
10.0,Year,2016,K02000001,,,50-99,,Local Units,2320,2320 : Manufacture of refractory products
5.0,Year,2016,K02000001,,,100-249,,Local Units,2320,2320 : Manufacture of refractory products
0.0,Year,2016,K02000001,,,250+,,Local Units,2320,2320 : Manufacture of refractory products
120.0,Year,2016,K02000001,,,Total,,Local Units,2320,2320 : Manufacture of refractory products
40.0,Year,2016,K02000001,,,0-4,,Local Units,2331,2331 : Manufacture of ceramic tiles and flags
15.0,Year,2016,K02000001,,,5-9,,Local Units,2331,2331 : Manufacture of ceramic tiles and flags
0.0,Year,2016,K02000001,,,10-19,,Local Units,2331,2331 : Manufacture of ceramic tiles and flags
5.0,Year,2016,K02000001,,,20-49,,Local Units,2331,2331 : Manufacture of ceramic tiles and flags
0.0,Year,2016,K02000001,,,50-99,,Local Units,2331,2331 : Manufacture of ceramic tiles and flags
0.0,Year,2016,K02000001,,,100-249,,Local Units,2331,2331 : Manufacture of ceramic tiles and flags
0.0,Year,2016,K02000001,,,250+,,Local Units,2331,2331 : Manufacture of ceramic tiles and flags
60.0,Year,2016,K02000001,,,Total,,Local Units,2331,2331 : Manufacture of ceramic tiles and flags
75.0,Year,2016,K02000001,,,0-4,,Local Units,2332,2332 : Manufacture of bricks; tiles and construction products; in baked clay
30.0,Year,2016,K02000001,,,5-9,,Local Units,2332,2332 : Manufacture of bricks; tiles and construction products; in baked clay
15.0,Year,2016,K02000001,,,10-19,,Local Units,2332,2332 : Manufacture of bricks; tiles and construction products; in baked clay
25.0,Year,2016,K02000001,,,20-49,,Local Units,2332,2332 : Manufacture of bricks; tiles and construction products; in baked clay
25.0,Year,2016,K02000001,,,50-99,,Local Units,2332,2332 : Manufacture of bricks; tiles and construction products; in baked clay
10.0,Year,2016,K02000001,,,100-249,,Local Units,2332,2332 : Manufacture of bricks; tiles and construction products; in baked clay
0.0,Year,2016,K02000001,,,250+,,Local Units,2332,2332 : Manufacture of bricks; tiles and construction products; in baked clay
180.0,Year,2016,K02000001,,,Total,,Local Units,2332,2332 : Manufacture of bricks; tiles and construction products; in baked clay
140.0,Year,2016,K02000001,,,0-4,,Local Units,2341,2341 : Manufacture of ceramic household and ornamental articles
45.0,Year,2016,K02000001,,,5-9,,Local Units,2341,2341 : Manufacture of ceramic household and ornamental articles
10.0,Year,2016,K02000001,,,10-19,,Local Units,2341,2341 : Manufacture of ceramic household and ornamental articles
5.0,Year,2016,K02000001,,,20-49,,Local Units,2341,2341 : Manufacture of ceramic household and ornamental articles
10.0,Year,2016,K02000001,,,50-99,,Local Units,2341,2341 : Manufacture of ceramic household and ornamental articles
5.0,Year,2016,K02000001,,,100-249,,Local Units,2341,2341 : Manufacture of ceramic household and ornamental articles
5.0,Year,2016,K02000001,,,250+,,Local Units,2341,2341 : Manufacture of ceramic household and ornamental articles
220.0,Year,2016,K02000001,,,Total,,Local Units,2341,2341 : Manufacture of ceramic household and ornamental articles
5.0,Year,2016,K02000001,,,0-4,,Local Units,2342,2342 : Manufacture of ceramic sanitary fixtures
0.0,Year,2016,K02000001,,,5-9,,Local Units,2342,2342 : Manufacture of ceramic sanitary fixtures
0.0,Year,2016,K02000001,,,10-19,,Local Units,2342,2342 : Manufacture of ceramic sanitary fixtures
0.0,Year,2016,K02000001,,,20-49,,Local Units,2342,2342 : Manufacture of ceramic sanitary fixtures
5.0,Year,2016,K02000001,,,50-99,,Local Units,2342,2342 : Manufacture of ceramic sanitary fixtures
0.0,Year,2016,K02000001,,,100-249,,Local Units,2342,2342 : Manufacture of ceramic sanitary fixtures
0.0,Year,2016,K02000001,,,250+,,Local Units,2342,2342 : Manufacture of ceramic sanitary fixtures
10.0,Year,2016,K02000001,,,Total,,Local Units,2342,2342 : Manufacture of ceramic sanitary fixtures
5.0,Year,2016,K02000001,,,0-4,,Local Units,2343,2343 : Manufacture of ceramic insulators and insulating fittings
0.0,Year,2016,K02000001,,,5-9,,Local Units,2343,2343 : Manufacture of ceramic insulators and insulating fittings
0.0,Year,2016,K02000001,,,10-19,,Local Units,2343,2343 : Manufacture of ceramic insulators and insulating fittings
5.0,Year,2016,K02000001,,,20-49,,Local Units,2343,2343 : Manufacture of ceramic insulators and insulating fittings
0.0,Year,2016,K02000001,,,50-99,,Local Units,2343,2343 : Manufacture of ceramic insulators and insulating fittings
0.0,Year,2016,K02000001,,,100-249,,Local Units,2343,2343 : Manufacture of ceramic insulators and insulating fittings
0.0,Year,2016,K02000001,,,250+,,Local Units,2343,2343 : Manufacture of ceramic insulators and insulating fittings
10.0,Year,2016,K02000001,,,Total,,Local Units,2343,2343 : Manufacture of ceramic insulators and insulating fittings
0.0,Year,2016,K02000001,,,0-4,,Local Units,2344,2344 : Manufacture of other technical ceramic products
0.0,Year,2016,K02000001,,,5-9,,Local Units,2344,2344 : Manufacture of other technical ceramic products
0.0,Year,2016,K02000001,,,10-19,,Local Units,2344,2344 : Manufacture of other technical ceramic products
5.0,Year,2016,K02000001,,,20-49,,Local Units,2344,2344 : Manufacture of other technical ceramic products
0.0,Year,2016,K02000001,,,50-99,,Local Units,2344,2344 : Manufacture of other technical ceramic products
0.0,Year,2016,K02000001,,,100-249,,Local Units,2344,2344 : Manufacture of other technical ceramic products
0.0,Year,2016,K02000001,,,250+,,Local Units,2344,2344 : Manufacture of other technical ceramic products
5.0,Year,2016,K02000001,,,Total,,Local Units,2344,2344 : Manufacture of other technical ceramic products
35.0,Year,2016,K02000001,,,0-4,,Local Units,2349,2349 : Manufacture of other ceramic products
5.0,Year,2016,K02000001,,,5-9,,Local Units,2349,2349 : Manufacture of other ceramic products
0.0,Year,2016,K02000001,,,10-19,,Local Units,2349,2349 : Manufacture of other ceramic products
5.0,Year,2016,K02000001,,,20-49,,Local Units,2349,2349 : Manufacture of other ceramic products
0.0,Year,2016,K02000001,,,50-99,,Local Units,2349,2349 : Manufacture of other ceramic products
0.0,Year,2016,K02000001,,,100-249,,Local Units,2349,2349 : Manufacture of other ceramic products
0.0,Year,2016,K02000001,,,250+,,Local Units,2349,2349 : Manufacture of other ceramic products
45.0,Year,2016,K02000001,,,Total,,Local Units,2349,2349 : Manufacture of other ceramic products
5.0,Year,2016,K02000001,,,0-4,,Local Units,2351,2351 : Manufacture of cement
5.0,Year,2016,K02000001,,,5-9,,Local Units,2351,2351 : Manufacture of cement
5.0,Year,2016,K02000001,,,10-19,,Local Units,2351,2351 : Manufacture of cement
5.0,Year,2016,K02000001,,,20-49,,Local Units,2351,2351 : Manufacture of cement
5.0,Year,2016,K02000001,,,50-99,,Local Units,2351,2351 : Manufacture of cement
5.0,Year,2016,K02000001,,,100-249,,Local Units,2351,2351 : Manufacture of cement
0.0,Year,2016,K02000001,,,250+,,Local Units,2351,2351 : Manufacture of cement
30.0,Year,2016,K02000001,,,Total,,Local Units,2351,2351 : Manufacture of cement
5.0,Year,2016,K02000001,,,0-4,,Local Units,2352,2352 : Manufacture of lime and plaster
0.0,Year,2016,K02000001,,,5-9,,Local Units,2352,2352 : Manufacture of lime and plaster
0.0,Year,2016,K02000001,,,10-19,,Local Units,2352,2352 : Manufacture of lime and plaster
5.0,Year,2016,K02000001,,,20-49,,Local Units,2352,2352 : Manufacture of lime and plaster
0.0,Year,2016,K02000001,,,50-99,,Local Units,2352,2352 : Manufacture of lime and plaster
5.0,Year,2016,K02000001,,,100-249,,Local Units,2352,2352 : Manufacture of lime and plaster
0.0,Year,2016,K02000001,,,250+,,Local Units,2352,2352 : Manufacture of lime and plaster
15.0,Year,2016,K02000001,,,Total,,Local Units,2352,2352 : Manufacture of lime and plaster
280.0,Year,2016,K02000001,,,0-4,,Local Units,2361,2361 : Manufacture of concrete products for construction purposes
140.0,Year,2016,K02000001,,,5-9,,Local Units,2361,2361 : Manufacture of concrete products for construction purposes
135.0,Year,2016,K02000001,,,10-19,,Local Units,2361,2361 : Manufacture of concrete products for construction purposes
110.0,Year,2016,K02000001,,,20-49,,Local Units,2361,2361 : Manufacture of concrete products for construction purposes
55.0,Year,2016,K02000001,,,50-99,,Local Units,2361,2361 : Manufacture of concrete products for construction purposes
25.0,Year,2016,K02000001,,,100-249,,Local Units,2361,2361 : Manufacture of concrete products for construction purposes
5.0,Year,2016,K02000001,,,250+,,Local Units,2361,2361 : Manufacture of concrete products for construction purposes
750.0,Year,2016,K02000001,,,Total,,Local Units,2361,2361 : Manufacture of concrete products for construction purposes
20.0,Year,2016,K02000001,,,0-4,,Local Units,2362,2362 : Manufacture of plaster products for construction purposes
10.0,Year,2016,K02000001,,,5-9,,Local Units,2362,2362 : Manufacture of plaster products for construction purposes
5.0,Year,2016,K02000001,,,10-19,,Local Units,2362,2362 : Manufacture of plaster products for construction purposes
5.0,Year,2016,K02000001,,,20-49,,Local Units,2362,2362 : Manufacture of plaster products for construction purposes
0.0,Year,2016,K02000001,,,50-99,,Local Units,2362,2362 : Manufacture of plaster products for construction purposes
5.0,Year,2016,K02000001,,,100-249,,Local Units,2362,2362 : Manufacture of plaster products for construction purposes
5.0,Year,2016,K02000001,,,250+,,Local Units,2362,2362 : Manufacture of plaster products for construction purposes
50.0,Year,2016,K02000001,,,Total,,Local Units,2362,2362 : Manufacture of plaster products for construction purposes
660.0,Year,2016,K02000001,,,0-4,,Local Units,2363,2363 : Manufacture of ready-mixed concrete
110.0,Year,2016,K02000001,,,5-9,,Local Units,2363,2363 : Manufacture of ready-mixed concrete
90.0,Year,2016,K02000001,,,10-19,,Local Units,2363,2363 : Manufacture of ready-mixed concrete
40.0,Year,2016,K02000001,,,20-49,,Local Units,2363,2363 : Manufacture of ready-mixed concrete
10.0,Year,2016,K02000001,,,50-99,,Local Units,2363,2363 : Manufacture of ready-mixed concrete
5.0,Year,2016,K02000001,,,100-249,,Local Units,2363,2363 : Manufacture of ready-mixed concrete
5.0,Year,2016,K02000001,,,250+,,Local Units,2363,2363 : Manufacture of ready-mixed concrete
920.0,Year,2016,K02000001,,,Total,,Local Units,2363,2363 : Manufacture of ready-mixed concrete
10.0,Year,2016,K02000001,,,0-4,,Local Units,2364,2364 : Manufacture of mortars
15.0,Year,2016,K02000001,,,5-9,,Local Units,2364,2364 : Manufacture of mortars
15.0,Year,2016,K02000001,,,10-19,,Local Units,2364,2364 : Manufacture of mortars
5.0,Year,2016,K02000001,,,20-49,,Local Units,2364,2364 : Manufacture of mortars
0.0,Year,2016,K02000001,,,50-99,,Local Units,2364,2364 : Manufacture of mortars
0.0,Year,2016,K02000001,,,100-249,,Local Units,2364,2364 : Manufacture of mortars
0.0,Year,2016,K02000001,,,250+,,Local Units,2364,2364 : Manufacture of mortars
45.0,Year,2016,K02000001,,,Total,,Local Units,2364,2364 : Manufacture of mortars
15.0,Year,2016,K02000001,,,0-4,,Local Units,2365,2365 : Manufacture of fibre cement
0.0,Year,2016,K02000001,,,5-9,,Local Units,2365,2365 : Manufacture of fibre cement
0.0,Year,2016,K02000001,,,10-19,,Local Units,2365,2365 : Manufacture of fibre cement
0.0,Year,2016,K02000001,,,20-49,,Local Units,2365,2365 : Manufacture of fibre cement
5.0,Year,2016,K02000001,,,50-99,,Local Units,2365,2365 : Manufacture of fibre cement
0.0,Year,2016,K02000001,,,100-249,,Local Units,2365,2365 : Manufacture of fibre cement
0.0,Year,2016,K02000001,,,250+,,Local Units,2365,2365 : Manufacture of fibre cement
20.0,Year,2016,K02000001,,,Total,,Local Units,2365,2365 : Manufacture of fibre cement
60.0,Year,2016,K02000001,,,0-4,,Local Units,2369,2369 : Manufacture of other articles of concrete; plaster and cement
20.0,Year,2016,K02000001,,,5-9,,Local Units,2369,2369 : Manufacture of other articles of concrete; plaster and cement
20.0,Year,2016,K02000001,,,10-19,,Local Units,2369,2369 : Manufacture of other articles of concrete; plaster and cement
10.0,Year,2016,K02000001,,,20-49,,Local Units,2369,2369 : Manufacture of other articles of concrete; plaster and cement
0.0,Year,2016,K02000001,,,50-99,,Local Units,2369,2369 : Manufacture of other articles of concrete; plaster and cement
0.0,Year,2016,K02000001,,,100-249,,Local Units,2369,2369 : Manufacture of other articles of concrete; plaster and cement
0.0,Year,2016,K02000001,,,250+,,Local Units,2369,2369 : Manufacture of other articles of concrete; plaster and cement
110.0,Year,2016,K02000001,,,Total,,Local Units,2369,2369 : Manufacture of other articles of concrete; plaster and cement
815.0,Year,2016,K02000001,,,0-4,,Local Units,2370,2370 : Cutting; shaping and finishing of stone
250.0,Year,2016,K02000001,,,5-9,,Local Units,2370,2370 : Cutting; shaping and finishing of stone
135.0,Year,2016,K02000001,,,10-19,,Local Units,2370,2370 : Cutting; shaping and finishing of stone
65.0,Year,2016,K02000001,,,20-49,,Local Units,2370,2370 : Cutting; shaping and finishing of stone
10.0,Year,2016,K02000001,,,50-99,,Local Units,2370,2370 : Cutting; shaping and finishing of stone
0.0,Year,2016,K02000001,,,100-249,,Local Units,2370,2370 : Cutting; shaping and finishing of stone
0.0,Year,2016,K02000001,,,250+,,Local Units,2370,2370 : Cutting; shaping and finishing of stone
1275.0,Year,2016,K02000001,,,Total,,Local Units,2370,2370 : Cutting; shaping and finishing of stone
20.0,Year,2016,K02000001,,,0-4,,Local Units,2391,2391 : Production of abrasive products
10.0,Year,2016,K02000001,,,5-9,,Local Units,2391,2391 : Production of abrasive products
5.0,Year,2016,K02000001,,,10-19,,Local Units,2391,2391 : Production of abrasive products
10.0,Year,2016,K02000001,,,20-49,,Local Units,2391,2391 : Production of abrasive products
5.0,Year,2016,K02000001,,,50-99,,Local Units,2391,2391 : Production of abrasive products
5.0,Year,2016,K02000001,,,100-249,,Local Units,2391,2391 : Production of abrasive products
0.0,Year,2016,K02000001,,,250+,,Local Units,2391,2391 : Production of abrasive products
55.0,Year,2016,K02000001,,,Total,,Local Units,2391,2391 : Production of abrasive products
90.0,Year,2016,K02000001,,,0-4,,Local Units,2399,2399 : Manufacture of other non-metallic mineral products n.e.c.
50.0,Year,2016,K02000001,,,5-9,,Local Units,2399,2399 : Manufacture of other non-metallic mineral products n.e.c.
35.0,Year,2016,K02000001,,,10-19,,Local Units,2399,2399 : Manufacture of other non-metallic mineral products n.e.c.
35.0,Year,2016,K02000001,,,20-49,,Local Units,2399,2399 : Manufacture of other non-metallic mineral products n.e.c.
20.0,Year,2016,K02000001,,,50-99,,Local Units,2399,2399 : Manufacture of other non-metallic mineral products n.e.c.
10.0,Year,2016,K02000001,,,100-249,,Local Units,2399,2399 : Manufacture of other non-metallic mineral products n.e.c.
5.0,Year,2016,K02000001,,,250+,,Local Units,2399,2399 : Manufacture of other non-metallic mineral products n.e.c.
245.0,Year,2016,K02000001,,,Total,,Local Units,2399,2399 : Manufacture of other non-metallic mineral products n.e.c.
605.0,Year,2016,K02000001,,,0-4,,Local Units,2410,2410 : Manufacture of basic iron and steel and of ferro-alloys
75.0,Year,2016,K02000001,,,5-9,,Local Units,2410,2410 : Manufacture of basic iron and steel and of ferro-alloys
60.0,Year,2016,K02000001,,,10-19,,Local Units,2410,2410 : Manufacture of basic iron and steel and of ferro-alloys
70.0,Year,2016,K02000001,,,20-49,,Local Units,2410,2410 : Manufacture of basic iron and steel and of ferro-alloys
25.0,Year,2016,K02000001,,,50-99,,Local Units,2410,2410 : Manufacture of basic iron and steel and of ferro-alloys
15.0,Year,2016,K02000001,,,100-249,,Local Units,2410,2410 : Manufacture of basic iron and steel and of ferro-alloys
15.0,Year,2016,K02000001,,,250+,,Local Units,2410,2410 : Manufacture of basic iron and steel and of ferro-alloys
865.0,Year,2016,K02000001,,,Total,,Local Units,2410,2410 : Manufacture of basic iron and steel and of ferro-alloys
180.0,Year,2016,K02000001,,,0-4,,Local Units,2420,2420 : Manufacture of tubes; pipes; hollow profiles and related fittings; of steel
45.0,Year,2016,K02000001,,,5-9,,Local Units,2420,2420 : Manufacture of tubes; pipes; hollow profiles and related fittings; of steel
30.0,Year,2016,K02000001,,,10-19,,Local Units,2420,2420 : Manufacture of tubes; pipes; hollow profiles and related fittings; of steel
50.0,Year,2016,K02000001,,,20-49,,Local Units,2420,2420 : Manufacture of tubes; pipes; hollow profiles and related fittings; of steel
10.0,Year,2016,K02000001,,,50-99,,Local Units,2420,2420 : Manufacture of tubes; pipes; hollow profiles and related fittings; of steel
10.0,Year,2016,K02000001,,,100-249,,Local Units,2420,2420 : Manufacture of tubes; pipes; hollow profiles and related fittings; of steel
