V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,Legal status_codelist,Legal status,SIC07_codelist,SIC07,Size Band_codelist,Size Band
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,47,47 : Retail,,Total
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,47,47 : Retail,,0-49
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,47,47 : Retail,,50-99
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,47,47 : Retail,,100-249
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,47,47 : Retail,,250-499
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,47,47 : Retail,,500-999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,47,47 : Retail,,1000-1999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,47,47 : Retail,,2000-4999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,47,47 : Retail,,5000-9999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,47,47 : Retail,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,47,47 : Retail,,50000+
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,47,47 : Retail,,Total
140.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,47,47 : Retail,,0-49
225.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,47,47 : Retail,,50-99
335.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,47,47 : Retail,,100-249
160.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,47,47 : Retail,,250-499
85.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,47,47 : Retail,,500-999
40.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,47,47 : Retail,,1000-1999
25.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,47,47 : Retail,,2000-4999
5.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,47,47 : Retail,,5000-9999
5.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,47,47 : Retail,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,47,47 : Retail,,50000+
1020.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,47,47 : Retail,,Total
18975.0,Year,2017,K02000001,,,Enterprise,Total,Total,47,47 : Retail,,0-49
31575.0,Year,2017,K02000001,,,Enterprise,Total,Total,47,47 : Retail,,50-99
69690.0,Year,2017,K02000001,,,Enterprise,Total,Total,47,47 : Retail,,100-249
36995.0,Year,2017,K02000001,,,Enterprise,Total,Total,47,47 : Retail,,250-499
21310.0,Year,2017,K02000001,,,Enterprise,Total,Total,47,47 : Retail,,500-999
9940.0,Year,2017,K02000001,,,Enterprise,Total,Total,47,47 : Retail,,1000-1999
5425.0,Year,2017,K02000001,,,Enterprise,Total,Total,47,47 : Retail,,2000-4999
1465.0,Year,2017,K02000001,,,Enterprise,Total,Total,47,47 : Retail,,5000-9999
1050.0,Year,2017,K02000001,,,Enterprise,Total,Total,47,47 : Retail,,10000-49999
375.0,Year,2017,K02000001,,,Enterprise,Total,Total,47,47 : Retail,,50000+
196800.0,Year,2017,K02000001,,,Enterprise,Total,Total,47,47 : Retail,,Total
28460.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),49-53,49-53 : Transport & Storage (inc. postal),,0-49
22760.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),49-53,49-53 : Transport & Storage (inc. postal),,50-99
12700.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),49-53,49-53 : Transport & Storage (inc. postal),,100-249
5695.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),49-53,49-53 : Transport & Storage (inc. postal),,250-499
4350.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),49-53,49-53 : Transport & Storage (inc. postal),,500-999
3180.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),49-53,49-53 : Transport & Storage (inc. postal),,1000-1999
2610.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),49-53,49-53 : Transport & Storage (inc. postal),,2000-4999
1085.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),49-53,49-53 : Transport & Storage (inc. postal),,5000-9999
1060.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),49-53,49-53 : Transport & Storage (inc. postal),,10000-49999
360.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),49-53,49-53 : Transport & Storage (inc. postal),,50000+
82260.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),49-53,49-53 : Transport & Storage (inc. postal),,Total
8445.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,49-53,49-53 : Transport & Storage (inc. postal),,0-49
6075.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,49-53,49-53 : Transport & Storage (inc. postal),,50-99
5240.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,49-53,49-53 : Transport & Storage (inc. postal),,100-249
1360.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,49-53,49-53 : Transport & Storage (inc. postal),,250-499
535.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,49-53,49-53 : Transport & Storage (inc. postal),,500-999
145.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,49-53,49-53 : Transport & Storage (inc. postal),,1000-1999
50.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,49-53,49-53 : Transport & Storage (inc. postal),,2000-4999
5.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,49-53,49-53 : Transport & Storage (inc. postal),,5000-9999
0.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,49-53,49-53 : Transport & Storage (inc. postal),,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,49-53,49-53 : Transport & Storage (inc. postal),,50000+
21855.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,49-53,49-53 : Transport & Storage (inc. postal),,Total
625.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,49-53,49-53 : Transport & Storage (inc. postal),,0-49
820.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,49-53,49-53 : Transport & Storage (inc. postal),,50-99
1615.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,49-53,49-53 : Transport & Storage (inc. postal),,100-249
885.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,49-53,49-53 : Transport & Storage (inc. postal),,250-499
410.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,49-53,49-53 : Transport & Storage (inc. postal),,500-999
200.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,49-53,49-53 : Transport & Storage (inc. postal),,1000-1999
80.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,49-53,49-53 : Transport & Storage (inc. postal),,2000-4999
5.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,49-53,49-53 : Transport & Storage (inc. postal),,5000-9999
0.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,49-53,49-53 : Transport & Storage (inc. postal),,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,49-53,49-53 : Transport & Storage (inc. postal),,50000+
4640.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,49-53,49-53 : Transport & Storage (inc. postal),,Total
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,49-53,49-53 : Transport & Storage (inc. postal),,0-49
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,49-53,49-53 : Transport & Storage (inc. postal),,50-99
5.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,49-53,49-53 : Transport & Storage (inc. postal),,100-249
5.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,49-53,49-53 : Transport & Storage (inc. postal),,250-499
5.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,49-53,49-53 : Transport & Storage (inc. postal),,500-999
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,49-53,49-53 : Transport & Storage (inc. postal),,1000-1999
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,49-53,49-53 : Transport & Storage (inc. postal),,2000-4999
5.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,49-53,49-53 : Transport & Storage (inc. postal),,5000-9999
25.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,49-53,49-53 : Transport & Storage (inc. postal),,10000-49999
10.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,49-53,49-53 : Transport & Storage (inc. postal),,50000+
55.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,49-53,49-53 : Transport & Storage (inc. postal),,Total
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,49-53,49-53 : Transport & Storage (inc. postal),,0-49
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,49-53,49-53 : Transport & Storage (inc. postal),,50-99
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,49-53,49-53 : Transport & Storage (inc. postal),,100-249
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,49-53,49-53 : Transport & Storage (inc. postal),,250-499
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,49-53,49-53 : Transport & Storage (inc. postal),,500-999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,49-53,49-53 : Transport & Storage (inc. postal),,1000-1999
5.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,49-53,49-53 : Transport & Storage (inc. postal),,2000-4999
5.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,49-53,49-53 : Transport & Storage (inc. postal),,5000-9999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,49-53,49-53 : Transport & Storage (inc. postal),,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,49-53,49-53 : Transport & Storage (inc. postal),,50000+
10.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,49-53,49-53 : Transport & Storage (inc. postal),,Total
5.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,49-53,49-53 : Transport & Storage (inc. postal),,0-49
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,49-53,49-53 : Transport & Storage (inc. postal),,50-99
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,49-53,49-53 : Transport & Storage (inc. postal),,100-249
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,49-53,49-53 : Transport & Storage (inc. postal),,250-499
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,49-53,49-53 : Transport & Storage (inc. postal),,500-999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,49-53,49-53 : Transport & Storage (inc. postal),,1000-1999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,49-53,49-53 : Transport & Storage (inc. postal),,2000-4999
5.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,49-53,49-53 : Transport & Storage (inc. postal),,5000-9999
5.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,49-53,49-53 : Transport & Storage (inc. postal),,10000-49999
5.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,49-53,49-53 : Transport & Storage (inc. postal),,50000+
20.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,49-53,49-53 : Transport & Storage (inc. postal),,Total
145.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,49-53,49-53 : Transport & Storage (inc. postal),,0-49
55.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,49-53,49-53 : Transport & Storage (inc. postal),,50-99
80.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,49-53,49-53 : Transport & Storage (inc. postal),,100-249
65.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,49-53,49-53 : Transport & Storage (inc. postal),,250-499
50.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,49-53,49-53 : Transport & Storage (inc. postal),,500-999
25.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,49-53,49-53 : Transport & Storage (inc. postal),,1000-1999
20.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,49-53,49-53 : Transport & Storage (inc. postal),,2000-4999
5.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,49-53,49-53 : Transport & Storage (inc. postal),,5000-9999
5.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,49-53,49-53 : Transport & Storage (inc. postal),,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,49-53,49-53 : Transport & Storage (inc. postal),,50000+
450.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,49-53,49-53 : Transport & Storage (inc. postal),,Total
37680.0,Year,2017,K02000001,,,Enterprise,Total,Total,49-53,49-53 : Transport & Storage (inc. postal),,0-49
29710.0,Year,2017,K02000001,,,Enterprise,Total,Total,49-53,49-53 : Transport & Storage (inc. postal),,50-99
19640.0,Year,2017,K02000001,,,Enterprise,Total,Total,49-53,49-53 : Transport & Storage (inc. postal),,100-249
8010.0,Year,2017,K02000001,,,Enterprise,Total,Total,49-53,49-53 : Transport & Storage (inc. postal),,250-499
5350.0,Year,2017,K02000001,,,Enterprise,Total,Total,49-53,49-53 : Transport & Storage (inc. postal),,500-999
3550.0,Year,2017,K02000001,,,Enterprise,Total,Total,49-53,49-53 : Transport & Storage (inc. postal),,1000-1999
2765.0,Year,2017,K02000001,,,Enterprise,Total,Total,49-53,49-53 : Transport & Storage (inc. postal),,2000-4999
1115.0,Year,2017,K02000001,,,Enterprise,Total,Total,49-53,49-53 : Transport & Storage (inc. postal),,5000-9999
1095.0,Year,2017,K02000001,,,Enterprise,Total,Total,49-53,49-53 : Transport & Storage (inc. postal),,10000-49999
375.0,Year,2017,K02000001,,,Enterprise,Total,Total,49-53,49-53 : Transport & Storage (inc. postal),,50000+
109290.0,Year,2017,K02000001,,,Enterprise,Total,Total,49-53,49-53 : Transport & Storage (inc. postal),,Total
5225.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,0-49
17540.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,50-99
33855.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,100-249
15875.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,250-499
8900.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,500-999
4025.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,1000-1999
2325.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,2000-4999
730.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,5000-9999
635.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,10000-49999
155.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,50000+
89265.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),55-56,55-56 : Accommodation & food services,,Total
1040.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,0-49
13095.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,50-99
16585.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,100-249
3870.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,250-499
910.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,500-999
140.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,1000-1999
35.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,2000-4999
10.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,5000-9999
0.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,50000+
35685.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,55-56,55-56 : Accommodation & food services,,Total
620.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,0-49
2895.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,50-99
10075.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,100-249
4100.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,250-499
1425.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,500-999
320.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,1000-1999
80.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,2000-4999
20.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,5000-9999
5.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,50000+
19540.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,55-56,55-56 : Accommodation & food services,,Total
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,0-49
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,50-99
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,100-249
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,250-499
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,500-999
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,1000-1999
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,2000-4999
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,5000-9999
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,50000+
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,55-56,55-56 : Accommodation & food services,,Total
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,0-49
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,50-99
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,100-249
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,250-499
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,500-999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,1000-1999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,2000-4999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,5000-9999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,50000+
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,55-56,55-56 : Accommodation & food services,,Total
5.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,0-49
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,50-99
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,100-249
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,250-499
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,500-999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,1000-1999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,2000-4999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,5000-9999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,50000+
5.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,55-56,55-56 : Accommodation & food services,,Total
500.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,0-49
1110.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,50-99
2765.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,100-249
1060.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,250-499
250.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,500-999
50.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,1000-1999
30.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,2000-4999
15.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,5000-9999
15.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,50000+
5795.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,55-56,55-56 : Accommodation & food services,,Total
7390.0,Year,2017,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,0-49
34640.0,Year,2017,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,50-99
63280.0,Year,2017,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,100-249
24905.0,Year,2017,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,250-499
11485.0,Year,2017,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,500-999
4535.0,Year,2017,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,1000-1999
2470.0,Year,2017,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,2000-4999
775.0,Year,2017,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,5000-9999
655.0,Year,2017,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,10000-49999
155.0,Year,2017,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,50000+
150290.0,Year,2017,K02000001,,,Enterprise,Total,Total,55-56,55-56 : Accommodation & food services,,Total
29665.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,0-49
70645.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,50-99
76950.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,100-249
10635.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,250-499
6880.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,500-999
4450.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,1000-1999
3355.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,2000-4999
1400.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,5000-9999
1275.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,10000-49999
460.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,50000+
205715.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),58-63,58-63 : Information & communication,,Total
4100.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,0-49
2795.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,50-99
1525.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,100-249
275.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,250-499
95.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,500-999
20.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,1000-1999
10.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,2000-4999
0.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,5000-9999
